user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
a100005034,2018-01-08,Push,personalization,False,English,English,55+ years,,,,False
a100005035,2018-01-08,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005036,2018-01-08,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005037,2018-01-08,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005038,2018-01-08,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005039,2018-01-08,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005040,2018-01-09,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005041,2018-01-09,House Ads,personalization,False,English,English,55+ years,,,,False
a100005042,2018-01-09,Push,personalization,False,English,English,0-18 years,,,,False
a100005043,2018-01-09,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005044,2018-01-09,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005045,2018-01-09,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005046,2018-01-09,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005047,2018-01-10,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005048,2018-01-10,House Ads,personalization,False,English,English,55+ years,,,,False
a100005049,2018-01-10,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005050,2018-01-10,Push,personalization,False,English,English,19-24 years,,,,False
a100005051,2018-01-10,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005052,2018-01-10,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005053,2018-01-10,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005054,2018-01-11,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005055,2018-01-11,House Ads,personalization,False,English,English,55+ years,,,,False
a100005056,2018-01-11,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005057,2018-01-11,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005058,2018-01-11,Push,personalization,False,English,English,24-30 years,,,,False
a100005059,2018-01-11,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005060,2018-01-11,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005061,2018-01-12,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005062,2018-01-12,Facebook,personalization,False,English,English,55+ years,,,,False
a100005063,2018-01-12,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005064,2018-01-12,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005065,2018-01-12,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005066,2018-01-12,Push,personalization,False,English,English,30-36 years,,,,False
a100005067,2018-01-12,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005068,2018-01-13,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005069,2018-01-13,Instagram,personalization,False,English,English,55+ years,,,,False
a100005070,2018-01-13,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005071,2018-01-13,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005072,2018-01-13,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005073,2018-01-13,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005074,2018-01-13,Push,personalization,False,English,English,36-45 years,,,,False
a100005075,2018-01-14,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005076,2018-01-14,Instagram,personalization,False,English,English,55+ years,,,,False
a100005077,2018-01-14,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005078,2018-01-14,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005079,2018-01-14,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005080,2018-01-14,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005081,2018-01-14,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005082,2018-01-15,Push,personalization,False,English,English,45-55 years,,,,False
a100005083,2018-01-15,Facebook,personalization,False,English,English,55+ years,,,,False
a100005084,2018-01-15,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005085,2018-01-15,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005086,2018-01-15,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005087,2018-01-15,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005088,2018-01-15,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005089,2018-01-16,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005090,2018-01-16,Push,personalization,False,English,English,55+ years,,,,False
a100005091,2018-01-16,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005092,2018-01-16,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005093,2018-01-16,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005094,2018-01-16,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005095,2018-01-16,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005096,2018-01-17,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005097,2018-01-17,House Ads,personalization,False,English,English,55+ years,,,,False
a100005098,2018-01-17,Push,personalization,False,English,English,0-18 years,,,,False
a100005099,2018-01-17,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005100,2018-01-17,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005101,2018-01-17,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005102,2018-01-17,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005103,2018-01-18,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005104,2018-01-18,House Ads,personalization,False,English,English,55+ years,,,,False
a100005105,2018-01-18,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005106,2018-01-18,Push,personalization,False,English,English,19-24 years,,,,False
a100005107,2018-01-18,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005108,2018-01-18,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005109,2018-01-18,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005110,2018-01-19,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005111,2018-01-19,House Ads,personalization,False,English,English,55+ years,,,,False
a100005112,2018-01-19,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005113,2018-01-19,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005114,2018-01-19,Push,personalization,False,English,English,24-30 years,,,,False
a100005115,2018-01-19,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005116,2018-01-19,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005117,2018-01-20,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005118,2018-01-20,Facebook,personalization,False,English,English,55+ years,,,,False
a100005119,2018-01-20,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005120,2018-01-20,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005121,2018-01-20,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005122,2018-01-20,Push,personalization,False,English,English,30-36 years,,,,False
a100005123,2018-01-20,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005124,2018-01-21,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005125,2018-01-21,Instagram,personalization,False,English,English,55+ years,,,,False
a100005126,2018-01-21,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005127,2018-01-26,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005128,2018-01-26,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005129,2018-01-27,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005130,2018-01-27,Push,personalization,False,English,English,36-45 years,,,,False
a100005131,2018-01-27,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005132,2018-01-27,Instagram,personalization,False,English,English,55+ years,,,,False
a100005133,2018-01-27,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005134,2018-01-27,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005135,2018-01-27,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005136,2018-01-28,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005137,2018-01-28,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005138,2018-01-28,Push,personalization,False,English,English,45-55 years,,,,False
a100005139,2018-01-28,Facebook,personalization,False,English,English,55+ years,,,,False
a100005140,2018-01-28,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005141,2018-01-28,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005142,2018-01-28,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005143,2018-01-29,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005144,2018-01-29,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005145,2018-01-29,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005146,2018-01-29,Push,personalization,False,English,English,55+ years,,,,False
a100005147,2018-01-29,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005148,2018-01-29,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005149,2018-01-29,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005150,2018-01-30,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005151,2018-01-30,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005152,2018-01-30,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005153,2018-01-30,House Ads,personalization,False,English,English,55+ years,,,,False
a100005154,2018-01-30,Push,personalization,False,English,English,0-18 years,,,,False
a100005155,2018-01-30,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005156,2018-01-30,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005157,2018-01-31,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005158,2018-01-31,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005159,2018-01-31,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005160,2018-01-31,House Ads,personalization,False,English,English,55+ years,,,,False
a100005161,2018-01-31,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005162,2018-01-31,Push,personalization,False,English,English,19-24 years,,,,False
a100005163,2018-01-31,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005164,2018-01-01,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005165,2018-01-01,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005166,2018-01-01,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005167,2018-01-01,House Ads,personalization,False,English,English,55+ years,,,,False
a100005168,2018-01-01,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005169,2018-01-01,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005170,2018-01-01,Push,personalization,False,English,English,24-30 years,,,,False
a100005171,2018-01-02,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005172,2018-01-02,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005173,2018-01-02,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005174,2018-01-02,Facebook,personalization,False,English,English,55+ years,,,,False
a100005175,2018-01-02,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005176,2018-01-02,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005177,2018-01-02,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005178,2018-01-03,Push,personalization,False,English,English,30-36 years,,,,False
a100005179,2018-01-03,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005180,2018-01-03,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005181,2018-01-03,Instagram,personalization,False,English,English,55+ years,,,,False
a100005182,2018-01-03,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005183,2018-01-03,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005184,2018-01-03,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005185,2018-01-04,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005186,2018-01-04,Push,personalization,False,English,English,36-45 years,,,,False
a100005187,2018-01-04,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005188,2018-01-04,Instagram,personalization,False,English,English,55+ years,,,,False
a100005189,2018-01-04,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005190,2018-01-04,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005191,2018-01-04,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005192,2018-01-05,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005193,2018-01-05,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005194,2018-01-05,Push,personalization,False,English,English,45-55 years,,,,False
a100005195,2018-01-05,Facebook,personalization,False,English,English,55+ years,,,,False
a100005196,2018-01-05,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005197,2018-01-05,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005198,2018-01-05,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005199,2018-01-06,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005200,2018-01-06,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005201,2018-01-06,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005202,2018-01-06,Push,personalization,False,English,English,55+ years,,,,False
a100005203,2018-01-06,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005204,2018-01-06,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005205,2018-01-06,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005206,2018-01-07,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005207,2018-01-07,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005208,2018-01-07,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005209,2018-01-07,House Ads,personalization,False,English,English,55+ years,,,,False
a100005210,2018-01-07,Push,personalization,False,English,English,0-18 years,,,,False
a100005211,2018-01-07,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005212,2018-01-08,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005213,2018-01-08,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005214,2018-01-08,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005215,2018-01-08,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005216,2018-01-08,House Ads,personalization,False,English,English,55+ years,,,,False
a100005217,2018-01-08,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005218,2018-01-08,Push,personalization,False,English,English,19-24 years,,,,False
a100005219,2018-01-09,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005220,2018-01-09,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005221,2018-01-09,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005222,2018-01-09,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005223,2018-01-09,House Ads,personalization,False,English,English,55+ years,,,,False
a100005224,2018-01-09,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005225,2018-01-09,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005226,2018-01-10,Push,personalization,False,English,English,24-30 years,,,,False
a100005227,2018-01-10,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005228,2018-01-10,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005229,2018-01-10,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005230,2018-01-10,Facebook,personalization,False,English,English,55+ years,,,,False
a100005231,2018-01-10,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005232,2018-01-10,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005233,2018-01-11,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005234,2018-01-11,Push,personalization,False,English,English,30-36 years,,,,False
a100005235,2018-01-11,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005236,2018-01-11,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005237,2018-01-11,Instagram,personalization,False,English,English,55+ years,,,,False
a100005238,2018-01-11,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005239,2018-01-11,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005240,2018-01-12,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005241,2018-01-12,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005242,2018-01-12,Push,personalization,False,English,English,36-45 years,,,,False
a100005243,2018-01-12,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005244,2018-01-12,Instagram,personalization,False,English,English,55+ years,,,,False
a100005245,2018-01-12,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005246,2018-01-12,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005247,2018-01-13,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005248,2018-01-13,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005249,2018-01-13,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005250,2018-01-13,Push,personalization,False,English,English,45-55 years,,,,False
a100005251,2018-01-13,Facebook,personalization,False,English,English,55+ years,,,,False
a100005252,2018-01-13,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005253,2018-01-13,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005254,2018-01-14,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005255,2018-01-14,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005256,2018-01-14,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005257,2018-01-14,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005258,2018-01-14,Push,personalization,False,English,English,55+ years,,,,False
a100005259,2018-01-14,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005260,2018-01-14,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005261,2018-01-15,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005262,2018-01-15,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005263,2018-01-15,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005264,2018-01-15,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005265,2018-01-15,House Ads,personalization,False,English,English,55+ years,,,,False
a100005266,2018-01-15,Push,personalization,False,English,English,0-18 years,,,,False
a100005267,2018-01-15,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005268,2018-01-16,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005269,2018-01-16,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005270,2018-01-16,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005271,2018-01-16,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005272,2018-01-16,House Ads,personalization,False,English,English,55+ years,,,,False
a100005273,2018-01-16,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005274,2018-01-16,Push,personalization,False,English,English,19-24 years,,,,False
a100005275,2018-01-17,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005276,2018-01-17,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005277,2018-01-17,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005278,2018-01-17,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005279,2018-01-17,House Ads,personalization,False,English,English,55+ years,,,,False
a100005280,2018-01-17,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005281,2018-01-17,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005282,2018-01-18,Push,personalization,False,English,English,24-30 years,,,,False
a100005283,2018-01-18,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005284,2018-01-18,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005285,2018-01-18,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005286,2018-01-18,Facebook,personalization,False,English,English,55+ years,,,,False
a100005287,2018-01-18,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005288,2018-01-18,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005289,2018-01-19,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005290,2018-01-19,Push,personalization,False,English,English,30-36 years,,,,False
a100005291,2018-01-19,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005292,2018-01-19,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005293,2018-01-19,Instagram,personalization,False,English,English,55+ years,,,,False
a100005294,2018-01-19,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005295,2018-01-19,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005296,2018-01-20,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005297,2018-01-20,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005298,2018-01-20,Push,personalization,False,English,English,36-45 years,,,,False
a100005299,2018-01-20,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005300,2018-01-20,Instagram,personalization,False,English,English,55+ years,,,,False
a100005301,2018-01-20,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005302,2018-01-20,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005303,2018-01-21,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005304,2018-01-21,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005305,2018-01-21,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005306,2018-01-26,Push,personalization,False,English,English,45-55 years,,,,False
a100005307,2018-01-26,Facebook,personalization,False,English,English,55+ years,,,,False
a100005308,2018-01-27,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005309,2018-01-27,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005310,2018-01-27,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005311,2018-01-27,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005312,2018-01-27,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005313,2018-01-27,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005314,2018-01-27,Push,personalization,False,English,English,55+ years,,,,False
a100005315,2018-01-28,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005316,2018-01-28,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005317,2018-01-28,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005318,2018-01-28,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005319,2018-01-28,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005320,2018-01-28,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005321,2018-01-28,House Ads,personalization,False,English,English,55+ years,,,,False
a100005322,2018-01-29,Push,personalization,False,English,English,0-18 years,,,,False
a100005323,2018-01-29,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005324,2018-01-29,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005325,2018-01-29,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005326,2018-01-29,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005327,2018-01-29,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005328,2018-01-29,House Ads,personalization,False,English,English,55+ years,,,,False
a100005329,2018-01-30,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005330,2018-01-30,Push,personalization,False,English,English,19-24 years,,,,False
a100005331,2018-01-30,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005332,2018-01-30,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005333,2018-01-30,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005334,2018-01-30,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005335,2018-01-30,House Ads,personalization,False,English,English,55+ years,,,,False
a100005336,2018-01-31,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005337,2018-01-31,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005338,2018-01-31,Push,personalization,False,English,English,24-30 years,,,,False
a100005339,2018-01-31,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005340,2018-01-31,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005341,2018-01-31,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005342,2018-01-31,Facebook,personalization,False,English,English,55+ years,,,,False
a100005343,2018-01-01,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005344,2018-01-01,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005345,2018-01-01,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005346,2018-01-01,Push,personalization,False,English,English,30-36 years,,,,False
a100005347,2018-01-01,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005348,2018-01-01,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005349,2018-01-01,Instagram,personalization,False,English,English,55+ years,,,,False
a100005350,2018-01-02,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005351,2018-01-02,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005352,2018-01-02,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005353,2018-01-02,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005354,2018-01-02,Push,personalization,False,English,English,36-45 years,,,,False
a100005355,2018-01-02,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005356,2018-01-02,Instagram,personalization,False,English,English,55+ years,,,,False
a100005357,2018-01-03,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005358,2018-01-03,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005359,2018-01-03,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005360,2018-01-03,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005361,2018-01-03,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005362,2018-01-03,Push,personalization,False,English,English,45-55 years,,,,False
a100005363,2018-01-03,Facebook,personalization,False,English,English,55+ years,,,,False
a100005364,2018-01-04,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005365,2018-01-04,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005366,2018-01-04,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005367,2018-01-04,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005368,2018-01-04,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005369,2018-01-04,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005370,2018-01-04,Push,personalization,False,English,English,55+ years,,,,False
a100005371,2018-01-05,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005372,2018-01-05,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005373,2018-01-05,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005374,2018-01-05,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005375,2018-01-05,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005376,2018-01-05,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005377,2018-01-05,House Ads,personalization,False,English,English,55+ years,,,,False
a100005378,2018-01-06,Push,personalization,False,English,English,0-18 years,,,,False
a100005379,2018-01-06,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005380,2018-01-06,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005381,2018-01-06,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005382,2018-01-06,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005383,2018-01-06,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005384,2018-01-06,House Ads,personalization,False,English,English,55+ years,,,,False
a100005385,2018-01-07,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005386,2018-01-07,Push,personalization,False,English,English,19-24 years,,,,False
a100005387,2018-01-07,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005388,2018-01-07,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005389,2018-01-07,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005390,2018-01-07,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005391,2018-01-08,House Ads,personalization,False,English,English,55+ years,,,,False
a100005392,2018-01-08,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005393,2018-01-08,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005394,2018-01-08,Push,personalization,False,English,English,24-30 years,,,,False
a100005395,2018-01-08,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005396,2018-01-08,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005397,2018-01-08,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005398,2018-01-09,Facebook,personalization,False,English,English,55+ years,,,,False
a100005399,2018-01-09,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005400,2018-01-09,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005401,2018-01-09,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005402,2018-01-09,Push,personalization,False,English,English,30-36 years,,,,False
a100005403,2018-01-09,Facebook,personalization,False,English,English,36-45 years,,,,False
